Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
svhn_cropped_2,lookAhead_improved,10,"{'sync_period': 9, 'slow_step_size': 0.16888150499059434}",18.40000004,0.614000022,0.680222213,0,0.612574697,0.147017002,5.645843983,0.115656376
svhn_cropped_2,baseline_model,1,"{'lr': 0.0031901890090746824, 'epsilon': 3.724870044494097e-05}",26.39999986,0.717999995,0.699111104,0.46280992,0.666160166,0.240831763,4.164469957,0.113206387
svhn_cropped_2,baseline_model,2,"{'lr': 0.002739395437102959, 'epsilon': 1.4925705917386325e-07}",33.79999995,0.765999973,0.811777771,0.643835604,0.726376653,0.308554709,6.437866211,0.123664141
svhn_cropped_2,baseline_model,3,"{'lr': 0.0033563325913064253, 'epsilon': 9.024356355132733e-07}",28.79999876,0.779999971,0.807555556,0.584615409,0.722557724,0.292041808,6.411625385,0.126438379
svhn_cropped_2,baseline_model,4,"{'lr': 0.0036991778500052694, 'epsilon': 1.44697023713728e-06}",30.79999983,0.776000023,0.796000004,0.75,0.729720473,0.263582647,6.921133518,0.105368137
svhn_cropped_2,baseline_model,5,"{'lr': 0.004141119870806221, 'epsilon': 3.231578261848745e-06}",18.40000004,0.601999998,0.615555584,0,0.596850872,0.153857335,4.4019835,0.106966496
svhn_cropped_2,baseline_model,6,"{'lr': 0.0024747187519534894, 'epsilon': 7.046350969373426e-07}",30.79999983,0.730000019,0.779111087,0.823529422,0.700500369,0.286751121,6.929133892,0.12601018
svhn_cropped_2,baseline_model,7,"{'lr': 0.002196902661303626, 'epsilon': 1.3537666676772841e-06}",23.39999974,0.674000025,0.692444444,0.823529422,0.655038476,0.234079584,4.33633256,0.104810476
svhn_cropped_2,baseline_model,8,"{'lr': 0.0009937925075317394, 'epsilon': 2.874576757298075e-07}",26.39999986,0.75,0.761555552,0.677419364,0.700226486,0.270413697,6.439603329,0.136234283
svhn_cropped_2,baseline_model,9,"{'lr': 0.0011767883859202933, 'epsilon': 5.755179428454381e-07}",35.19999981,0.790000021,0.825999975,0.810810804,0.745774686,0.345047593,4.340859652,0.126834154
svhn_cropped_2,baseline_model,10,"{'lr': 0.0014456752450751327, 'epsilon': 1.0372265815991847e-07}",41.99999869,0.889999986,0.9031111,0.897435904,0.811649382,0.460020959,6.929928303,0.102476597
mnist_corrupted_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.859748974761568}",93.19999814,0.99000001,0.999777794,0.939271271,0.992975056,0.977215052,7.005573511,0.127705574
mnist_corrupted_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.7849839562233453}",93.40000153,0.991999984,0.999777794,0.94534415,0.993366241,0.976700366,7.548903227,0.123005152
mnist_corrupted_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.7686567876477651}",93.19999814,0.991999984,0.999777794,0.945010185,0.993468463,0.975299895,4.780929565,0.1085186
mnist_corrupted_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.8899837431632053}",93.19999814,0.986000001,0.999777794,0.943089426,0.990307748,0.969863653,7.592551708,0.127877712
mnist_corrupted_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.8965678278248728}",93.80000234,0.986000001,0.999555528,0.941767097,0.990579844,0.970730543,5.003335476,0.126936913
mnist_corrupted_2,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.8560268997142318}",92.5999999,0.994000018,0.999777794,0.940573752,0.993468404,0.970196605,7.542359591,0.125384092
mnist_corrupted_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.8524374874821439}",92.79999733,0.991999984,0.999333322,0.935091257,0.993190467,0.969134808,5.09125185,0.102782726
mnist_corrupted_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.8782541493222242}",93.80000234,0.995999992,0.999777794,0.951120138,0.995661318,0.979267359,5.502408743,0.132270098
mnist_corrupted_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.7959592227193912}",93.19999814,0.994000018,1,0.939271271,0.99451375,0.978157461,5.154524326,0.136679411
mnist_corrupted_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8780419739549418}",93.59999895,0.99000001,0.999777794,0.947046816,0.992740452,0.975610793,5.664614439,0.11084342
mnist_corrupted_2,lookAhead_improved,1,"{'sync_period': 8, 'slow_step_size': 0.8966077046045487}",93.59999895,0.991999984,0.999111116,0.946938753,0.992774129,0.970993042,7.776036263,0.127467871
mnist_corrupted_2,lookAhead_improved,2,"{'sync_period': 1, 'slow_step_size': 0.7802720401604142}",93.00000072,0.987999976,0.999333322,0.938775539,0.990669131,0.970535338,7.346670628,0.121488571
mnist_corrupted_2,lookAhead_improved,3,"{'sync_period': 3, 'slow_step_size': 0.8153626354709349}",91.79999828,0.99000001,0.999777794,0.938271582,0.991485238,0.969558597,6.066204071,0.150673628
mnist_corrupted_2,lookAhead_improved,4,"{'sync_period': 7, 'slow_step_size': 0.895799172363966}",93.40000153,0.994000018,0.999777794,0.942973495,0.994204879,0.976131439,7.378285408,0.123641968
mnist_corrupted_2,lookAhead_improved,5,"{'sync_period': 2, 'slow_step_size': 0.7676890037796729}",92.5999999,0.991999984,0.999777794,0.948347092,0.992720246,0.970668316,6.185383081,0.166204453
mnist_corrupted_2,lookAhead_improved,6,"{'sync_period': 4, 'slow_step_size': 0.899309331535913}",91.79999828,0.994000018,0.999777794,0.939708948,0.993145108,0.970930576,5.606014252,0.137859821
mnist_corrupted_2,lookAhead_improved,7,"{'sync_period': 3, 'slow_step_size': 0.8620087596354583}",93.59999895,0.994000018,0.999555528,0.950819671,0.994150639,0.974342883,7.915527821,0.127264023
mnist_corrupted_2,lookAhead_improved,8,"{'sync_period': 5, 'slow_step_size': 0.8896431322927429}",93.00000072,0.991999984,0.999555528,0.937119663,0.992721856,0.972386658,7.33137536,0.100431204
mnist_corrupted_2,lookAhead_improved,9,"{'sync_period': 7, 'slow_step_size': 0.8684212126665484}",92.79999733,0.991999984,0.999777794,0.936734676,0.991677821,0.964425087,5.555818081,0.12911272
mnist_corrupted_2,lookAhead_improved,10,"{'sync_period': 1, 'slow_step_size': 0.8500554319590208}",93.00000072,0.994000018,1,0.944785297,0.994146168,0.976330876,7.358115435,0.12599206
mnist_corrupted_2,baseline_model,1,"{'lr': 0.009653296717249788, 'epsilon': 0.00011151522732239384}",95.99999785,0.984000027,0.998666644,0.961923838,0.990960896,0.973266125,4.574179649,0.152868986
mnist_corrupted_2,baseline_model,2,"{'lr': 0.007957234685605098, 'epsilon': 1.5382259202079065e-07}",94.99999881,0.981999993,0.99888891,0.955555558,0.989576042,0.96984911,6.46831727,0.130186558
mnist_corrupted_2,baseline_model,3,"{'lr': 0.007005736849650436, 'epsilon': 6.012007578300234e-07}",95.20000219,0.986000001,0.99888891,0.952000022,0.9917593,0.973877847,4.259599924,0.130276442
mnist_corrupted_2,baseline_model,4,"{'lr': 0.007926794507389865, 'epsilon': 4.158440480237631e-06}",92.79999733,0.977999985,0.99888891,0.931726933,0.987166524,0.963881969,6.45597291,0.128922701
mnist_corrupted_2,baseline_model,5,"{'lr': 0.007507510980508503, 'epsilon': 6.203609687208063e-07}",94.40000057,0.991999984,0.999555528,0.945891798,0.994957268,0.983460367,6.427063942,0.128679752
mnist_corrupted_2,baseline_model,6,"{'lr': 0.011911324343474193, 'epsilon': 3.475513414691393e-05}",94.599998,0.981999993,0.998000026,0.94979918,0.989381671,0.963497639,4.39689827,0.151746273
mnist_corrupted_2,baseline_model,7,"{'lr': 0.00738306104102834, 'epsilon': 3.4906074688841725e-06}",95.20000219,0.980000019,0.998444438,0.953907788,0.988662243,0.966763556,4.318187237,0.13402462
mnist_corrupted_2,baseline_model,8,"{'lr': 0.007037581848176941, 'epsilon': 6.998793931151149e-07}",94.599998,0.972000003,0.99777776,0.94599998,0.984279752,0.954744935,4.243932247,0.114363909
mnist_corrupted_2,baseline_model,9,"{'lr': 0.010729030456780008, 'epsilon': 2.0463662386753931e-07}",95.80000043,0.987999976,0.999111116,0.957915843,0.992911994,0.977847934,4.629913092,0.134070158
mnist_corrupted_2,baseline_model,10,"{'lr': 0.010772594634179435, 'epsilon': 8.687702652149716e-06}",93.80000234,0.972000003,0.998444438,0.939879775,0.984304726,0.958429098,4.236370325,0.100213528
mnist_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.8911260138078}",94.19999719,0.994000018,0.999777794,0.953346848,0.994447529,0.975684702,7.115756273,0.136094332
mnist_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.8934555218424953}",92.40000248,0.994000018,1,0.932926834,0.994093299,0.976146162,7.852364779,0.1325109
mnist_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.8968412441419795}",91.39999747,0.986000001,0.999555528,0.924949288,0.988902092,0.960144401,7.886012554,0.130939245
mnist_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.8995574147662809}",93.00000072,0.987999976,0.999777794,0.935613692,0.991409004,0.972666025,7.838899851,0.15528965
mnist_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.8967307534714081}",93.00000072,0.987999976,0.999333322,0.944785297,0.99132061,0.967485905,7.812658787,0.149572611
mnist_2,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.891873884355026}",92.19999909,0.987999976,1,0.929149806,0.991657913,0.975539923,7.942383051,0.135224104
mnist_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.8160628147221505}",91.20000005,0.991999984,0.999777794,0.922920883,0.992498517,0.969811618,7.419116735,0.19964242
mnist_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.7205225008624724}",93.00000072,0.991999984,1,0.941056907,0.993532419,0.977811158,8.516681433,0.13086319
mnist_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.8485841240133701}",93.19999814,0.995999992,0.999777794,0.945010185,0.995831609,0.979768395,8.547482729,0.146199226
mnist_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8830947382010641}",92.5999999,0.991999984,0.999333322,0.934959352,0.993300498,0.97292912,8.618966103,0.155452251
mnist_2,lookAhead_improved,1,"{'sync_period': 1, 'slow_step_size': 0.8987070303809833}",92.00000167,0.994000018,0.999555528,0.928861797,0.993465781,0.972829998,6.67414403,0.251315832
mnist_2,lookAhead_improved,2,"{'sync_period': 4, 'slow_step_size': 0.8777305917236647}",93.40000153,0.991999984,1,0.942857146,0.992824674,0.973318875,8.380223036,0.145710945
mnist_2,lookAhead_improved,3,"{'sync_period': 10, 'slow_step_size': 0.8520942409373256}",92.79999733,0.991999984,0.999777794,0.940816343,0.993135154,0.975234509,8.379621506,0.143487453
mnist_2,lookAhead_improved,4,"{'sync_period': 4, 'slow_step_size': 0.8992162117922133}",92.19999909,0.994000018,0.999777794,0.934426248,0.994086444,0.976829886,8.455519915,0.143453121
mnist_2,lookAhead_improved,5,"{'sync_period': 5, 'slow_step_size': 0.8890401441760862}",92.5999999,0.991999984,0.999777794,0.942386806,0.992904603,0.973559141,8.377720356,0.143748522
mnist_2,lookAhead_improved,6,"{'sync_period': 2, 'slow_step_size': 0.795725931190925}",91.60000086,0.99000001,1,0.93237704,0.991446495,0.969875515,6.882855415,0.123755693
mnist_2,lookAhead_improved,7,"{'sync_period': 4, 'slow_step_size': 0.40524176718303484}",91.60000086,0.994000018,0.999333322,0.938297868,0.990716279,0.956298947,7.693193913,0.145900249
mnist_2,lookAhead_improved,8,"{'sync_period': 3, 'slow_step_size': 0.8902535981048739}",93.99999976,0.99000001,0.999777794,0.953061223,0.992205322,0.974598169,8.495390654,0.120144606
mnist_2,lookAhead_improved,9,"{'sync_period': 2, 'slow_step_size': 0.748048642952098}",92.40000248,0.995999992,0.999777794,0.938271582,0.994165838,0.972770512,6.965760946,0.126798868
mnist_2,lookAhead_improved,10,"{'sync_period': 1, 'slow_step_size': 0.8918172990961641}",93.00000072,0.994000018,0.999777794,0.946721315,0.994146764,0.9747262,7.638803482,0.130429745
mnist_2,baseline_model,1,"{'lr': 0.007651630372116465, 'epsilon': 1.5279247228835326e-06}",95.39999962,0.986000001,0.999333322,0.955911815,0.99212873,0.97961688,6.7032094,0.141415119
mnist_2,baseline_model,2,"{'lr': 0.008372636849673269, 'epsilon': 3.237044939053389e-05}",93.59999895,0.991999984,0.999777794,0.941414118,0.994332552,0.980631471,7.195146799,0.139063835
mnist_2,baseline_model,3,"{'lr': 0.007589452032689212, 'epsilon': 6.8602761296948596e-06}",92.00000167,0.973999977,0.99777776,0.927272737,0.984178841,0.947243929,5.395756006,0.117178917
mnist_2,baseline_model,4,"{'lr': 0.011229818116047055, 'epsilon': 4.71242157284533e-05}",94.80000138,0.980000019,0.99888891,0.948000014,0.988567293,0.968882024,6.695355654,0.117728233
mnist_2,baseline_model,5,"{'lr': 0.012905714123890659, 'epsilon': 4.534358033707576e-06}",94.99999881,0.980000019,0.998666644,0.953815281,0.988645673,0.96783185,6.720059156,0.139648676
mnist_2,baseline_model,6,"{'lr': 0.011378924605564448, 'epsilon': 5.09130061896101e-05}",94.599998,0.981999993,0.99888891,0.947895765,0.989789724,0.971512198,7.278268337,0.12128973
mnist_2,baseline_model,7,"{'lr': 0.01053841846389268, 'epsilon': 4.940308928971302e-06}",95.20000219,0.986000001,0.999111116,0.955734432,0.991818428,0.975868165,6.07888031,0.147816181
mnist_2,baseline_model,8,"{'lr': 0.012641039464787432, 'epsilon': 7.399241286204465e-07}",94.19999719,0.984000027,0.999111116,0.945674062,0.989746451,0.966151476,6.687428236,0.139098644
mnist_2,baseline_model,9,"{'lr': 0.005588705184710534, 'epsilon': 2.581495804197675e-07}",95.59999704,0.987999976,0.999111116,0.957746506,0.992825508,0.977303267,5.528582096,0.136100292
mnist_2,baseline_model,10,"{'lr': 0.008376332813139896, 'epsilon': 2.3802821071191287e-06}",95.39999962,0.987999976,0.999111116,0.957746506,0.992882431,0.977792084,6.709558964,0.143007278
kmnist_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.7673318734159934}",67.79999733,0.973999977,0.989555538,0.751842737,0.941270828,0.765009701,7.195581198,0.155939102
kmnist_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.758609108815929}",69.19999719,0.976000011,0.992888868,0.795454562,0.942899883,0.778908968,7.874782562,0.151013374
kmnist_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.8831938577752467}",69.599998,0.980000019,0.995333314,0.78536588,0.944469333,0.783638239,7.231763363,0.146081924
kmnist_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.8784550773270059}",68.99999976,0.980000019,0.995333314,0.777777791,0.946855187,0.791954577,7.9877491,0.160606623
kmnist_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.8404429080347118}",69.80000138,0.970000029,0.993111134,0.76484561,0.942997217,0.780706644,8.435937405,0.142620325
kmnist_2,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.8510548744125834}",66.79999828,0.981999993,0.992888868,0.75429976,0.947566688,0.773049951,7.747150183,0.183161259
kmnist_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.8939186066125672}",69.599998,0.977999985,0.993111134,0.770142198,0.949149847,0.791412711,7.654557467,0.204520702
kmnist_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.7128191867381722}",67.79999733,0.99000001,0.99444443,0.770731688,0.947849154,0.783138454,8.542072296,0.209727049
kmnist_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.8796707867029787}",67.79999733,0.966000021,0.994666696,0.777777791,0.937724471,0.781495214,7.919229984,0.171059847
kmnist_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8991979100756393}",70.80000043,0.966000021,0.994888902,0.766203701,0.945573866,0.797504067,7.888832808,0.167216539
kmnist_2,lookAhead_improved,1,"{'sync_period': 10, 'slow_step_size': 0.6070930387542084}",64.39999938,0.987999976,0.989555538,0.751322746,0.937639773,0.73878938,7.990710497,0.195662022
kmnist_2,lookAhead_improved,2,"{'sync_period': 5, 'slow_step_size': 0.6530756689684184}",67.19999909,0.967999995,0.9911111,0.777188301,0.934507072,0.754066765,8.364537477,0.146968365
kmnist_2,lookAhead_improved,3,"{'sync_period': 4, 'slow_step_size': 0.7198655122021258}",64.20000196,0.984000027,0.9911111,0.766129017,0.934294105,0.742750585,8.355429888,0.197517872
kmnist_2,lookAhead_improved,4,"{'sync_period': 10, 'slow_step_size': 0.8963297035525362}",66.79999828,0.980000019,0.991333306,0.796143234,0.930586457,0.744232535,8.309171915,0.146435499
kmnist_2,lookAhead_improved,5,"{'sync_period': 1, 'slow_step_size': 0.8432006677230336}",64.80000019,0.987999976,0.98888886,0.759259284,0.93648237,0.74030304,9.176955938,0.154019833
kmnist_2,lookAhead_improved,6,"{'sync_period': 2, 'slow_step_size': 0.6562112163434114}",63.99999857,0.980000019,0.989777803,0.74666667,0.920910537,0.714819312,8.973940372,0.295715094
kmnist_2,lookAhead_improved,7,"{'sync_period': 2, 'slow_step_size': 0.8193911782664568}",64.20000196,0.962000012,0.989777803,0.778082192,0.928293824,0.732822359,13.46434379,0.140218496
kmnist_2,lookAhead_improved,8,"{'sync_period': 2, 'slow_step_size': 0.749913204504806}",65.60000181,0.984000027,0.990444422,0.772251308,0.935325623,0.746338665,13.60615706,0.153743744
kmnist_2,lookAhead_improved,9,"{'sync_period': 1, 'slow_step_size': 0.799727743593272}",65.200001,0.976000011,0.989111125,0.770053446,0.928439319,0.732615113,13.58897758,0.156552076
kmnist_2,lookAhead_improved,10,"{'sync_period': 2, 'slow_step_size': 0.8984899759892816}",68.40000153,0.986000001,0.994000018,0.805851042,0.943861961,0.77498877,8.54464674,0.288217306
kmnist_2,baseline_model,1,"{'lr': 0.007990971803460499, 'epsilon': 8.419632863219316e-06}",72.39999771,0.885999978,0.997111082,0.726530612,0.923048139,0.786297381,6.251532078,0.201010704
kmnist_2,baseline_model,2,"{'lr': 0.010716247310338718, 'epsilon': 2.0265741942452795e-05}",73.40000272,0.903999984,0.996222198,0.768577516,0.928531826,0.794320107,7.024190664,0.146862268
kmnist_2,baseline_model,3,"{'lr': 0.0065335431087715995, 'epsilon': 1.3425970884959753e-05}",70.59999704,0.916000009,0.994222224,0.719587624,0.933789015,0.787492812,12.08322716,0.15382719
kmnist_2,baseline_model,4,"{'lr': 0.00615028237338101, 'epsilon': 1.21123999252769e-06}",73.00000191,0.896000028,0.996222198,0.747412026,0.928377748,0.796616375,6.269120455,0.266644239
kmnist_2,baseline_model,5,"{'lr': 0.00836251427035266, 'epsilon': 1.4643268842845228e-05}",74.00000095,0.903999984,0.997555554,0.759336114,0.934488297,0.816784978,6.220215559,0.273832798
kmnist_2,baseline_model,6,"{'lr': 0.006118108947772641, 'epsilon': 4.836335999584832e-06}",76.80000067,0.912,0.998222232,0.781186104,0.940876663,0.8371315,6.233247995,0.269415379
kmnist_2,baseline_model,7,"{'lr': 0.008785150214397788, 'epsilon': 0.00019561884501478506}",72.6000011,0.917999983,0.996222198,0.74630022,0.933068812,0.792314827,7.054672003,0.144165993
kmnist_2,baseline_model,8,"{'lr': 0.006397272896450385, 'epsilon': 6.379367616005034e-07}",76.59999728,0.934000015,0.998000026,0.783333361,0.950357795,0.841688037,6.981638908,0.153350592
kmnist_2,baseline_model,9,"{'lr': 0.012216885875489449, 'epsilon': 0.0001546030709976788}",74.80000257,0.896000028,0.99555558,0.760245919,0.930155277,0.793870032,6.120036602,0.204809666
kmnist_2,baseline_model,10,"{'lr': 0.008155238931547112, 'epsilon': 5.2081390444732025e-06}",73.40000272,0.917999983,0.996222198,0.751046002,0.936618865,0.80139184,6.292439699,0.201976299
fashion_mnist_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.5528452279548269}",77.79999971,0.991999984,0.99666667,0.858880758,0.976075351,0.867690682,7.949282169,0.165223837
fashion_mnist_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.7240941949402796}",75.80000162,0.998000026,0.995333314,0.816470563,0.975373447,0.850165963,7.870346785,0.157601357
fashion_mnist_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.8218904861800895}",73.19999933,0.994000018,0.995999992,0.791183293,0.972538292,0.837306023,7.741316319,0.184645891
fashion_mnist_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.8953791158737449}",79.40000296,0.995999992,0.995333314,0.852194011,0.979038298,0.87328583,7.931660891,0.14980197
fashion_mnist_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.6629537057694732}",78.60000134,0.987999976,0.996444464,0.847255349,0.973577142,0.865459442,7.943755388,0.164458752
fashion_mnist_2,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.8020916600815087}",78.39999795,0.995999992,0.995999992,0.83561641,0.977446914,0.865414858,8.428889751,0.211316109
fashion_mnist_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.8716401448756009}",81.00000024,0.994000018,0.996444464,0.867788434,0.977595747,0.874139547,7.436632156,0.186193466
fashion_mnist_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.8995423322791298}",75.59999824,0.99000001,0.996222198,0.817129612,0.973683357,0.856004238,7.485010862,0.290256739
fashion_mnist_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.826550760868292}",76.99999809,0.994000018,0.99666667,0.81464529,0.974946856,0.857581377,8.40489912,0.1645298
fashion_mnist_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8966099057016319}",79.60000038,0.995999992,0.995999992,0.860520065,0.978924572,0.871670485,7.519561052,0.157033682
fashion_mnist_2,lookAhead_improved,1,"{'sync_period': 2, 'slow_step_size': 0.6394845383780459}",77.3999989,0.994000018,0.995777786,0.881266475,0.974683702,0.855209291,8.964119673,0.189810276
fashion_mnist_2,lookAhead_improved,2,"{'sync_period': 8, 'slow_step_size': 0.8694703159450319}",76.39999986,0.991999984,0.996222198,0.832116783,0.973671079,0.853398681,13.42861438,0.133697987
fashion_mnist_2,lookAhead_improved,3,"{'sync_period': 3, 'slow_step_size': 0.8748915459562177}",77.20000148,0.995999992,0.995999992,0.856447697,0.976580679,0.861048222,8.341233969,0.15387845
fashion_mnist_2,lookAhead_improved,4,"{'sync_period': 6, 'slow_step_size': 0.8652663572086686}",78.20000052,0.991999984,0.995777786,0.866995096,0.975991368,0.867804527,8.435913086,0.22525692
